word,old_frequency,new_frequency,old_sum_count,new_sum_count,city,Ofrequency,Nfrequency,freq,gain,licia_gain,cat
pillow,6.238324625039508,157.0702789480344,66646.38555703015,1005817.8299164908,singapore,9.360334507114861e-05,0.00015616175640978183,0.0001248825507404652,1.6683352105748155,25.178279167708375,business
pillow,37.54773078589341,301.5596766437118,275248.1164482747,1793142.50649448,hong_kong,0.0001364141243558681,0.0001681738487328866,0.00015229398654437735,1.2328184455017712,8.031368882537292,business
pillow,15.772486116083344,365.29194969523127,183693.4666221797,3037567.0604034513,mexico_city,8.586307616766881e-05,0.00012025806918208844,0.00010306057267487863,1.4005795570060282,23.16007425885383,business
pillow,25.646445680717953,156.71692984106525,426329.03884425946,1389642.0294634602,buenos_aires,6.0156459785716714e-05,0.00011277503595769448,8.64657478717056e-05,1.8746953587264006,6.110668581217531,business
pillow,22.5861748860264,62.90649439415965,462327.7718945457,781590.8291296656,rio,4.885316491689834e-05,8.048520024756264e-05,6.466918258223049e-05,1.6474920383248857,2.7851769815648866,business
parking,21.317663560562895,250.88297142169952,87073.80064826667,687378.7602901421,santiago,0.00024482293642694294,0.0003649850503320789,0.00030490399337951095,1.4908123219941578,11.76878369944004,business
parking,1.3862943611198906,67.94197472825304,127663.46986001555,1754380.2429810097,taipei,1.08589744790736e-05,3.872705190341595e-05,2.4793013191244773e-05,3.5663636541412913,49.009775004326976,business
parking,2.4849066497880004,82.66796455680732,66646.38555703015,1005817.8299164908,singapore,3.728494244690336e-05,8.218979828948838e-05,5.973737036819587e-05,2.204369723958486,33.26803627164833,business
parking,2.772588722239781,4.852030263919617,275248.1164482747,1793142.50649448,hong_kong,1.0073052480854352e-05,2.705881014111442e-06,6.389466747482897e-06,0.2686257238562447,1.75,business
parking,18.54507483832312,433.08887042668607,183693.4666221797,3037567.0604034513,mexico_city,0.00010095663813926811,0.00014257755032712362,0.00012176709423319587,1.4122652354017584,23.353309393592436,business
parking,4.852030263919617,64.24067275414053,426329.03884425946,1389642.0294634602,buenos_aires,1.138095185135182e-05,4.622821661413322e-05,2.8804584232742517e-05,4.0618936990443615,13.239957143681329,business
parking,23.279322066586346,73.13380306576346,462327.7718945457,781590.8291296656,rio,5.035241982369215e-05,9.357044676074441e-05,7.196143329221828e-05,1.8583108237574122,3.1415778714078213,business
check,43.68182340865491,3661.4949761796192,84514.0564071704,2853026.5324875396,tokyo,0.0005168586773093147,0.0012833722135024031,0.0009001154454058588,2.483023444983913,83.82193531449853,business
check,18.54507483832312,512.8800142589755,43668.014642809925,731101.7502038936,belize,0.00042468326050579047,0.0007015166002761459,0.0005630999303909681,1.6518583742638022,27.655861123791023,business
check,61.93921617452627,1227.9842454895156,87073.80064826667,687378.7602901421,santiago,0.0007113415942957264,0.0017864739448323719,0.0012489077695640493,2.5114149926816736,19.825634248089635,business
check,122.24414939662144,3174.0654258198924,127663.46986001555,1754380.2429810097,taipei,0.0009575499516867554,0.001809223193500276,0.0013833865725935157,1.8894295700326342,25.964967988133562,business
check,50.783194251049764,1980.069880340904,66646.38555703015,1005817.8299164908,singapore,0.000761979720679585,0.0019686168026125583,0.0013652982616460716,2.5835553744879363,38.990652509023164,business
check,16.988881440407837,325.06327077499213,38248.1365823982,359974.8375552003,beijing,0.0004441754019521601,0.0009030166468931188,0.0006735960244226394,2.0330181341072513,19.133883058471014,business
check,275.8622434752345,3071.497588777563,275248.1164482747,1793142.50649448,hong_kong,0.001002231176128957,0.0017129132668781662,0.0013575722215035616,1.709099963836852,11.13417171586697,business
check,82.56373255452927,4205.091520621951,183693.4666221797,3037567.0604034513,mexico_city,0.0004494647200727403,0.001384361706919296,0.0009169132134960182,3.080023069875772,50.931460951631465,business
check,394.62806555467233,2445.750663350362,426329.03884425946,1389642.0294634602,buenos_aires,0.0009256420032387996,0.001759986105410661,0.0013428140543247304,1.9013680226831875,6.197609538776011,business
check,316.1837511999172,1107.1602229858372,462327.7718945457,781590.8291296656,rio,0.0006838952155183031,0.0014165471007620532,0.001050221158140178,2.0712926024617615,3.5016354217576477,business
