,Unnamed: 0,listing_id,id,date,reviewer_id,reviewer_name,comments,langs,words,wordcount
168,455,88944,84694800,2016-07-08,68921800,Matheus,"It was a good experience, although somethings weren't awesome, but I think it's normal, every trip will have its ups and downs.
Macarena was a good host, even she couldn't speak english very well, she tried to communicate with me anyway when I needed some help to get the keys of the apt.
The pics of the apartment are really good, she's a super photographer! Haha! Because although it's almost exactly same as the real thing, the actual apartment looks really older than the photos can show us.
Nonetheless, me and my wife felt good in the apartment! The neighborhood is really cool, everything you need is REALLY close. And the historical places to visit downtown aren't so far by subway or Uber.

Thank you for everything, Macarena!
Until next time! ;)",en,"['it', 'was', 'a', 'good', 'experience,', 'although', 'somethings', ""weren't"", 'awesome,', 'but', 'i', 'think', ""it's"", 'normal,', 'every', 'trip', 'will', 'have', 'its', 'ups', 'and', 'downs.', 'macarena', 'was', 'a', 'good', 'host,', 'even', 'she', ""couldn't"", 'speak', 'english', 'very', 'well,', 'she', 'tried', 'to', 'communicate', 'with', 'me', 'anyway', 'when', 'i', 'needed', 'some', 'help', 'to', 'get', 'the', 'keys', 'of', 'the', 'apt.', 'the', 'pics', 'of', 'the', 'apartment', 'are', 'really', 'good,', ""she's"", 'a', 'super', 'photographer!', 'haha!', 'because', 'although', ""it's"", 'almost', 'exactly', 'same', 'as', 'the', 'real', 'thing,', 'the', 'actual', 'apartment', 'looks', 'really', 'older', 'than', 'the', 'photos', 'can', 'show', 'us.', 'nonetheless,', 'me', 'and', 'my', 'wife', 'felt', 'good', 'in', 'the', 'apartment!', 'the', 'neighborhood', 'is', 'really', 'cool,', 'everything', 'you', 'need', 'is', 'really', 'close.', 'and', 'the', 'historical', 'places', 'to', 'visit', 'downtown', ""aren't"", 'so', 'far', 'by', 'subway', 'or', 'uber.', 'thank', 'you', 'for', 'everything,', 'macarena!', 'until', 'next', 'time!', ';)']",132
169,456,88944,86839687,2016-07-17,56980235,Fabiana,"The apartment is very cozy and the best about it is the location. The subway has direct access to the building and the region is filled with restaurants, supermarket and stores. 
The host was very helpful and friendly. 
I would highly recommend it to everyone traveling to Santiago. ",en,"['the', 'apartment', 'is', 'very', 'cozy', 'and', 'the', 'best', 'about', 'it', 'is', 'the', 'location.', 'the', 'subway', 'has', 'direct', 'access', 'to', 'the', 'building', 'and', 'the', 'region', 'is', 'filled', 'with', 'restaurants,', 'supermarket', 'and', 'stores.', 'the', 'host', 'was', 'very', 'helpful', 'and', 'friendly.', 'i', 'would', 'highly', 'recommend', 'it', 'to', 'everyone', 'traveling', 'to', 'santiago.']",48
170,466,88944,110155559,2016-10-24,89702574,Katty,"The apartment is in an excellent location.  It is directly above a metro station and there are shops, grocery stores, pharmacies, ice cream parlours, coffee shops, banks, atm machines and restaurants very, very close by.  The area feels safe during the day and at night.

The apartment is relatively clean with extra towels and blankets.  They are renovating the bathroom and replacing the old carpet which will be a plus.  There is no view but we did not need it as we were out most of the time.

The apt location exceeded any drawbacks to this apt.  It also felt secure because there is a doorman/concierge who was kind and helpful.

Macarena speaks little english but worked very hard to provide us with helpful information in spite of our very poor, minimal Spanish! 

We would stay here again!  

T and K from Vancouver, BC
",en,"['the', 'apartment', 'is', 'in', 'an', 'excellent', 'location.', 'it', 'is', 'directly', 'above', 'a', 'metro', 'station', 'and', 'there', 'are', 'shops,', 'grocery', 'stores,', 'pharmacies,', 'ice', 'cream', 'parlours,', 'coffee', 'shops,', 'banks,', 'atm', 'machines', 'and', 'restaurants', 'very,', 'very', 'close', 'by.', 'the', 'area', 'feels', 'safe', 'during', 'the', 'day', 'and', 'at', 'night.', 'the', 'apartment', 'is', 'relatively', 'clean', 'with', 'extra', 'towels', 'and', 'blankets.', 'they', 'are', 'renovating', 'the', 'bathroom', 'and', 'replacing', 'the', 'old', 'carpet', 'which', 'will', 'be', 'a', 'plus.', 'there', 'is', 'no', 'view', 'but', 'we', 'did', 'not', 'need', 'it', 'as', 'we', 'were', 'out', 'most', 'of', 'the', 'time.', 'the', 'apt', 'location', 'exceeded', 'any', 'drawbacks', 'to', 'this', 'apt.', 'it', 'also', 'felt', 'secure', 'because', 'there', 'is', 'a', 'doorman/concierge', 'who', 'was', 'kind', 'and', 'helpful.', 'macarena', 'speaks', 'little', 'english', 'but', 'worked', 'very', 'hard', 'to', 'provide', 'us', 'with', 'helpful', 'information', 'in', 'spite', 'of', 'our', 'very', 'poor,', 'minimal', 'spanish!', 'we', 'would', 'stay', 'here', 'again!', 't', 'and', 'k', 'from', 'vancouver,', 'bc']",144
171,468,88944,113797763,2016-11-13,10126283,Juan Ignacio,The host canceled this reservation 12 days before arrival. This is an automated posting.,en,"['the', 'host', 'canceled', 'this', 'reservation', '12', 'days', 'before', 'arrival.', 'this', 'is', 'an', 'automated', 'posting.']",14
172,473,88944,127182473,2017-01-16,22456358,Alejandro,"Great place, great host. Will stay again",en,"['great', 'place,', 'great', 'host.', 'will', 'stay', 'again']",7
173,479,88944,136835433,2017-03-12,63126091,Claude,"Macarena is one of the best host we have experienced. From the fact that her place is as shown, is clean and has all what is advertised. You had to this that she really cares!",en,"['macarena', 'is', 'one', 'of', 'the', 'best', 'host', 'we', 'have', 'experienced.', 'from', 'the', 'fact', 'that', 'her', 'place', 'is', 'as', 'shown,', 'is', 'clean', 'and', 'has', 'all', 'what', 'is', 'advertised.', 'you', 'had', 'to', 'this', 'that', 'she', 'really', 'cares!']",35
174,514,88944,228385803,2018-01-19,45100453,Lily,It is located in a quieter area of Santiago so it is a bit out of the way to get to tourist attractions. However its basically on top of the metro and shops so its super convenient. The area felt safe and was easy to find.,en,"['it', 'is', 'located', 'in', 'a', 'quieter', 'area', 'of', 'santiago', 'so', 'it', 'is', 'a', 'bit', 'out', 'of', 'the', 'way', 'to', 'get', 'to', 'tourist', 'attractions.', 'however', 'its', 'basically', 'on', 'top', 'of', 'the', 'metro', 'and', 'shops', 'so', 'its', 'super', 'convenient.', 'the', 'area', 'felt', 'safe', 'and', 'was', 'easy', 'to', 'find.']",46
175,530,88944,294848012,2018-07-22,132673660,Brett,"Just Ok, if you are not too picky this place is right for you.  The hallway leading to the apartment is filthy and broken tiles abound.  The apartment itself is easy to access from the Metro and communication with owner is good.  Not the cleanest of AirBNB’s that we have stayed in, however towels, shamooo, soap were provided. Out of the owners control, but the maintenance people were jack hammering and sawing all day one of the days , the day we were trying to catch up on rest... may have soured our overall experience.",en,"['just', 'ok,', 'if', 'you', 'are', 'not', 'too', 'picky', 'this', 'place', 'is', 'right', 'for', 'you.', 'the', 'hallway', 'leading', 'to', 'the', 'apartment', 'is', 'filthy', 'and', 'broken', 'tiles', 'abound.', 'the', 'apartment', 'itself', 'is', 'easy', 'to', 'access', 'from', 'the', 'metro', 'and', 'communication', 'with', 'owner', 'is', 'good.', 'not', 'the', 'cleanest', 'of', 'airbnb’s', 'that', 'we', 'have', 'stayed', 'in,', 'however', 'towels,', 'shamooo,', 'soap', 'were', 'provided.', 'out', 'of', 'the', 'owners', 'control,', 'but', 'the', 'maintenance', 'people', 'were', 'jack', 'hammering', 'and', 'sawing', 'all', 'day', 'one', 'of', 'the', 'days', ',', 'the', 'day', 'we', 'were', 'trying', 'to', 'catch', 'up', 'on', 'rest...', 'may', 'have', 'soured', 'our', 'overall', 'experience.']",95
176,542,88944,403265987,2019-01-20,218906594,Ricardo,"Great location, near public transport, malls, restaurant and banks.",en,"['great', 'location,', 'near', 'public', 'transport,', 'malls,', 'restaurant', 'and', 'banks.']",9
177,543,88944,406435542,2019-01-29,230727966,Josefa,Love the location. Great restaurant district. The Metro station is accessible directly from the apartment building. There is also a shopping mall below the apartment building. The apartment is lovely and clean. We would consider to stay again if we return to Santiago. We consider Macarena an excellent host.,en,"['love', 'the', 'location.', 'great', 'restaurant', 'district.', 'the', 'metro', 'station', 'is', 'accessible', 'directly', 'from', 'the', 'apartment', 'building.', 'there', 'is', 'also', 'a', 'shopping', 'mall', 'below', 'the', 'apartment', 'building.', 'the', 'apartment', 'is', 'lovely', 'and', 'clean.', 'we', 'would', 'consider', 'to', 'stay', 'again', 'if', 'we', 'return', 'to', 'santiago.', 'we', 'consider', 'macarena', 'an', 'excellent', 'host.']",49
178,545,90694,301015,2011-06-06,636953,Francis,"Hector is well informed & a good guide.

Meeting us at the airport was a great help.

His apt. for two is excellent--very clean & a wonderful location",en,"['hector', 'is', 'well', 'informed', '&', 'a', 'good', 'guide.', 'meeting', 'us', 'at', 'the', 'airport', 'was', 'a', 'great', 'help.', 'his', 'apt.', 'for', 'two', 'is', 'excellent--very', 'clean', '&', 'a', 'wonderful', 'location']",28
179,546,90694,377252,2011-07-16,742973,Madhu,Hector was very responsive and an excellent host. I would recommend this appartment highly to anyone travelling to the region.,en,"['hector', 'was', 'very', 'responsive', 'and', 'an', 'excellent', 'host.', 'i', 'would', 'recommend', 'this', 'appartment', 'highly', 'to', 'anyone', 'travelling', 'to', 'the', 'region.']",20
180,547,90694,439693,2011-08-12,176404,Leszek,Great apartment. Great service. I will definitely stay in one of Hector's apartments again. It's a pleasure to deal with Hector and his staff.,en,"['great', 'apartment.', 'great', 'service.', 'i', 'will', 'definitely', 'stay', 'in', 'one', 'of', ""hector's"", 'apartments', 'again.', ""it's"", 'a', 'pleasure', 'to', 'deal', 'with', 'hector', 'and', 'his', 'staff.']",24
181,548,90694,446611,2011-08-15,800783,Thomas,"reliable host, nice apartment, very responsive and well informed. airport transfer on time, definitely a recommendation. we would stay again in one of his apartments.",en,"['reliable', 'host,', 'nice', 'apartment,', 'very', 'responsive', 'and', 'well', 'informed.', 'airport', 'transfer', 'on', 'time,', 'definitely', 'a', 'recommendation.', 'we', 'would', 'stay', 'again', 'in', 'one', 'of', 'his', 'apartments.']",25
182,549,90694,475370,2011-08-25,349439,Candace,"Hector was a good host. He was available as needed to answer questions and make recommendations.  We enjoyed the apartment, it had all the amenities in the building we like and the location was good.

Hector was helpful in booking a last-minute ski excursion.  The price was very expensive and the place was not up to par, but I believe this is because we booked at the last minute. Perhaps if you plan ahead, he can find better accomodations and prices.",en,"['hector', 'was', 'a', 'good', 'host.', 'he', 'was', 'available', 'as', 'needed', 'to', 'answer', 'questions', 'and', 'make', 'recommendations.', 'we', 'enjoyed', 'the', 'apartment,', 'it', 'had', 'all', 'the', 'amenities', 'in', 'the', 'building', 'we', 'like', 'and', 'the', 'location', 'was', 'good.', 'hector', 'was', 'helpful', 'in', 'booking', 'a', 'last-minute', 'ski', 'excursion.', 'the', 'price', 'was', 'very', 'expensive', 'and', 'the', 'place', 'was', 'not', 'up', 'to', 'par,', 'but', 'i', 'believe', 'this', 'is', 'because', 'we', 'booked', 'at', 'the', 'last', 'minute.', 'perhaps', 'if', 'you', 'plan', 'ahead,', 'he', 'can', 'find', 'better', 'accomodations', 'and', 'prices.']",81
183,550,90694,518140,2011-09-10,960458,Aryo,"Could not ask for a better landlord!! Very charming person and helpful plus attentive.. I request for a pick up from the airport, and as we drive down to town-he show me the neighborhood along with providing me with essentials information about transportation and foods areas which is the most important! The apartment is sublime, could not beat the price and the area where it is located very strategic with one block from Manuelle Mont subway, and so many restaurants, cafe and convinience stores nearby. Definitely will return to the area and use Hector Medina services for accomodation and he also provide superb personal tours and i hope next visit i be able to take advantage of his tour and travels. Highly recommended y'all =)",en,"['could', 'not', 'ask', 'for', 'a', 'better', 'landlord!!', 'very', 'charming', 'person', 'and', 'helpful', 'plus', 'attentive..', 'i', 'request', 'for', 'a', 'pick', 'up', 'from', 'the', 'airport,', 'and', 'as', 'we', 'drive', 'down', 'to', 'town-he', 'show', 'me', 'the', 'neighborhood', 'along', 'with', 'providing', 'me', 'with', 'essentials', 'information', 'about', 'transportation', 'and', 'foods', 'areas', 'which', 'is', 'the', 'most', 'important!', 'the', 'apartment', 'is', 'sublime,', 'could', 'not', 'beat', 'the', 'price', 'and', 'the', 'area', 'where', 'it', 'is', 'located', 'very', 'strategic', 'with', 'one', 'block', 'from', 'manuelle', 'mont', 'subway,', 'and', 'so', 'many', 'restaurants,', 'cafe', 'and', 'convinience', 'stores', 'nearby.', 'definitely', 'will', 'return', 'to', 'the', 'area', 'and', 'use', 'hector', 'medina', 'services', 'for', 'accomodation', 'and', 'he', 'also', 'provide', 'superb', 'personal', 'tours', 'and', 'i', 'hope', 'next', 'visit', 'i', 'be', 'able', 'to', 'take', 'advantage', 'of', 'his', 'tour', 'and', 'travels.', 'highly', 'recommended', ""y'all"", '=)']",125
184,551,90694,731878,2011-11-20,1355902,Eugene,"I stayed at a 5 star hotel in Santiago my first time there but was not impressed by their customer service on my attempt to stay there on a second trip so I looked for alternatives.  Hector's apartment options stood out from the competition as executive style apartments at a fraction of the cost of the hotel.  I was happy to be close to the metro and the center of the city but in a quiet spot where I was not woken up at 3am by parties or unwelcome guests.  Hector himself was very responsive to all my questions before and during my stay; he provides a full service including taxi if needed, as well as tours which I hope to take part in next time.  Overall, a big thumbs up, looking forward to booking with Hector again next time I am there.",en,"['i', 'stayed', 'at', 'a', '5', 'star', 'hotel', 'in', 'santiago', 'my', 'first', 'time', 'there', 'but', 'was', 'not', 'impressed', 'by', 'their', 'customer', 'service', 'on', 'my', 'attempt', 'to', 'stay', 'there', 'on', 'a', 'second', 'trip', 'so', 'i', 'looked', 'for', 'alternatives.', ""hector's"", 'apartment', 'options', 'stood', 'out', 'from', 'the', 'competition', 'as', 'executive', 'style', 'apartments', 'at', 'a', 'fraction', 'of', 'the', 'cost', 'of', 'the', 'hotel.', 'i', 'was', 'happy', 'to', 'be', 'close', 'to', 'the', 'metro', 'and', 'the', 'center', 'of', 'the', 'city', 'but', 'in', 'a', 'quiet', 'spot', 'where', 'i', 'was', 'not', 'woken', 'up', 'at', '3am', 'by', 'parties', 'or', 'unwelcome', 'guests.', 'hector', 'himself', 'was', 'very', 'responsive', 'to', 'all', 'my', 'questions', 'before', 'and', 'during', 'my', 'stay;', 'he', 'provides', 'a', 'full', 'service', 'including', 'taxi', 'if', 'needed,', 'as', 'well', 'as', 'tours', 'which', 'i', 'hope', 'to', 'take', 'part', 'in', 'next', 'time.', 'overall,', 'a', 'big', 'thumbs', 'up,', 'looking', 'forward', 'to', 'booking', 'with', 'hector', 'again', 'next', 'time', 'i', 'am', 'there.']",143
185,552,90694,761960,2011-12-04,1183708,Sylvia,"Hector is a knowledgeable and charming host.  The apartment we rented in Providencia was perfect for us.  The location was great for getting around Santiago by Metro and the coffee house on the first floor was perfect for a morning latte.  The apartment is very comfortable and has every convenience.  It is close to shops, restaurants and the local mercado where fresh fruits and veggies were readily available.  Having Hector pick us up at the airport the evening we arrived also made the start of our stay stress free.  ",en,"['hector', 'is', 'a', 'knowledgeable', 'and', 'charming', 'host.', 'the', 'apartment', 'we', 'rented', 'in', 'providencia', 'was', 'perfect', 'for', 'us.', 'the', 'location', 'was', 'great', 'for', 'getting', 'around', 'santiago', 'by', 'metro', 'and', 'the', 'coffee', 'house', 'on', 'the', 'first', 'floor', 'was', 'perfect', 'for', 'a', 'morning', 'latte.', 'the', 'apartment', 'is', 'very', 'comfortable', 'and', 'has', 'every', 'convenience.', 'it', 'is', 'close', 'to', 'shops,', 'restaurants', 'and', 'the', 'local', 'mercado', 'where', 'fresh', 'fruits', 'and', 'veggies', 'were', 'readily', 'available.', 'having', 'hector', 'pick', 'us', 'up', 'at', 'the', 'airport', 'the', 'evening', 'we', 'arrived', 'also', 'made', 'the', 'start', 'of', 'our', 'stay', 'stress', 'free.']",89
